cust_id,age,income_mo,city_tier,cibil,tenure_mo,credit_limit,monthly_spend,food_spend,travel_spend,shopping_spend,entertainment_spend,utilities_spend,txn_count,avg_txn_value,util_rate,payment_behavior,emi_conversion,reward_pts_mo,intl_txn_pct,missed_payments,autopay_enabled,cluster,persona
CC0017454,43,48762,Tier1,795,62,123000,97536,14479,21471,38582,12638,10366,23,4241,0.793,Full,0,725,0.021,0,1,3,Premium Shopper
CC0017455,47,22736,Tier3,554,7,68000,41877,14076,7990,11207,1732,6871,14,2991,0.616,Full,1,662,0.136,1,1,4,Everyday User
CC0017456,40,27047,Tier3,706,51,42000,14627,4038,2908,2488,743,4388,14,1045,0.348,Full,0,702,0.109,1,1,1,Everyday User
CC0017457,60,30893,Tier3,679,70,59000,16687,4671,2536,5614,2283,1583,14,1192,0.283,Full,1,648,0.046,0,0,1,Everyday User
CC0017458,57,28892,Tier3,730,5,71000,57368,12687,12317,17891,5123,9350,18,3187,0.808,Partial,0,718,0.148,1,0,4,Everyday User
CC0017459,42,54875,Tier3,570,67,156000,139560,16986,10401,36326,14003,41868,17,8209,0.895,Partial,0,679,0.053,1,1,3,Premium Shopper
CC0017460,62,16566,Tier3,652,40,58000,32914,6652,3371,11339,1744,9808,15,2194,0.567,Partial,1,700,0.007,0,1,0,Everyday User
CC0017461,47,18223,Tier1,743,74,60000,20429,2782,1581,6935,1328,6129,14,1459,0.34,Partial,0,683,0.033,0,0,1,Everyday User
CC0017462,34,30362,Tier3,722,61,89000,30475,4344,7494,5143,1628,9142,10,3048,0.342,Partial,0,679,0.035,0,1,1,Everyday User
CC0017463,57,16005,Tier2,663,83,34000,29951,6331,4547,8890,3634,6549,13,2304,0.881,Full,0,682,0.118,0,1,0,Everyday User
CC0017464,45,11611,Tier2,717,49,40000,20303,7092,2365,3724,2793,4329,27,752,0.508,Partial,0,679,0.043,0,0,1,Everyday User
CC0017465,62,14823,Tier1,830,51,44000,33645,5279,1893,12358,2595,10094,12,2804,0.765,Full,0,677,0.042,0,0,0,Everyday User
CC0017466,47,31394,Tier2,786,76,90000,65847,22516,11506,8318,3241,19754,21,3136,0.732,Full,0,720,0.016,0,1,0,Everyday User
CC0017467,42,53014,Tier2,778,75,171000,68402,20199,7522,22542,4687,13452,20,3420,0.4,Full,1,708,0.066,0,1,0,Everyday User
CC0017468,39,53681,Tier3,748,39,140000,92323,15851,17898,14475,12919,27697,16,5770,0.659,Partial,0,730,0.252,0,1,4,Everyday User
CC0017469,36,94160,Tier1,722,71,232000,169324,57259,20777,32129,10578,48581,16,10583,0.73,Partial,0,708,0.034,0,0,3,Premium Shopper
CC0017470,36,38600,Tier1,662,12,60000,44442,14820,2389,7896,3296,13333,25,1778,0.741,Minimum,0,671,0.085,0,1,0,Everyday User
CC0017471,27,41845,Tier2,713,39,109000,93777,13636,15181,26924,8999,28133,19,4936,0.86,,0,720,0.224,0,0,4,Everyday User
CC0017472,64,31249,Tier2,847,47,94000,52419,15475,3416,6593,4767,15726,12,4368,0.558,Partial,0,727,0.13,0,1,4,Everyday User
CC0017473,52,32174,Tier3,774,7,52000,15557,2044,1041,2663,1252,4667,17,915,0.299,,1,721,0.118,0,0,1,Everyday User
CC0017474,49,126542,Tier1,684,22,420000,123335,36101,9415,36743,6285,34791,14,8810,0.294,Minimum,0,655,0.11,1,1,3,Premium Shopper
CC0017475,29,42481,Tier1,563,46,126000,79158,23291,13319,12283,8204,22061,12,6596,0.628,Minimum,0,713,0.057,0,0,3,Premium Shopper
CC0017476,50,44755,Tier2,763,48,125000,96302,33373,21050,13962,12580,15337,17,5665,0.77,Full,0,661,0.268,0,0,4,Everyday User
CC0017477,42,18268,Tier2,775,12,60000,19621,2872,3469,7685,720,4874,15,1308,0.327,Minimum,0,702,0.085,1,1,1,Everyday User
CC0017478,38,46456,Tier1,671,19,91000,71329,15002,17473,27797,7140,3918,16,4458,0.784,Full,0,683,0.165,0,1,3,Premium Shopper
CC0017479,45,53906,Tier1,663,40,142000,125609,18332,27668,45065,4549,29995,15,8374,0.885,Full,0,673,0.011,0,1,3,Premium Shopper
CC0017480,57,70699,Tier2,573,23,184000,164516,57527,36764,18199,21845,30181,20,8226,0.894,Partial,0,720,0.003,1,1,3,Premium Shopper
CC0017481,52,53000,Tier3,797,58,92000,74131,24410,5343,27198,3985,13194,16,4633,0.806,Full,0,672,0.01,0,0,0,Everyday User
CC0017482,55,33656,Tier3,680,49,79000,12379,1506,2530,3862,1033,3449,9,1375,0.157,Full,0,717,0.028,0,1,1,Everyday User
CC0017483,23,32805,Tier2,728,15,105000,16400,1645,1088,3732,2440,4920,13,1262,0.156,Full,0,667,0.003,0,0,1,Everyday User
CC0017484,63,34778,Tier3,633,9,112000,95747,28057,14206,13537,9408,28724,16,5984,0.855,Full,1,743,0.064,0,1,3,Premium Shopper
CC0017485,24,38728,Tier1,608,41,124000,28716,2984,6496,3423,1417,8615,12,2393,0.232,Full,1,665,0.003,0,0,1,Everyday User
CC0017486,51,77698,Tier2,814,73,130000,45802,6331,4372,12809,1427,13741,8,5725,0.352,Partial,0,718,0.02,0,0,1,Everyday User
CC0017487,29,69119,Tier2,682,28,144000,117469,36801,7673,12217,15510,35241,17,6910,0.816,,0,715,0.001,0,1,3,Premium Shopper
CC0017488,28,57054,Tier3,657,49,164000,73488,8826,14344,9578,9137,22046,11,6681,0.448,Full,0,668,0.078,0,1,0,Everyday User
CC0017489,33,122703,Tier1,900,76,190000,68820,18016,11969,18488,7509,12838,12,5735,0.362,Partial,1,715,0.011,0,0,0,Everyday User
CC0017490,40,7378,Tier2,778,69,15000,4078,1391,979,1574,215,204,23,177,0.272,Full,0,673,0.014,0,1,1,Everyday User
CC0017491,47,27556,Tier1,659,13,59000,47509,5575,10896,18436,2206,10396,20,2375,0.805,Partial,0,651,0.035,0,0,0,Everyday User
CC0017492,49,36071,Tier2,761,23,117000,64480,20155,7139,12196,9161,15829,17,3793,0.551,,0,643,0.019,0,0,0,Everyday User
CC0017493,36,24262,Tier3,597,6,84000,28991,6185,6293,4814,1872,8697,15,1933,0.345,Full,1,681,0.257,0,1,4,Everyday User
CC0017494,35,20788,Tier3,687,12,48000,26641,4474,3915,4832,1488,7992,10,2664,0.555,Partial,1,702,0.015,0,0,1,Everyday User
CC0017495,35,12961,Tier2,651,46,36000,30696,9309,5948,7725,2636,5078,20,1535,0.853,Full,1,681,0.038,0,1,0,Everyday User
CC0017496,24,30128,Tier1,739,73,79000,16614,4835,949,5524,1388,3918,14,1187,0.21,Partial,0,723,0.177,1,1,4,Everyday User
CC0017497,50,62095,Tier3,825,33,214000,120303,18996,18771,17964,6975,36091,18,6684,0.562,Partial,0,700,0.023,0,1,3,Premium Shopper
CC0017498,27,57778,Tier1,591,64,191000,116253,37163,13676,34930,10560,19925,16,7266,0.609,Minimum,0,683,0.066,0,1,3,Premium Shopper
CC0017499,44,23126,Tier3,839,29,57000,13853,2515,2780,3723,934,3900,20,693,0.243,Full,0,645,0.003,1,1,1,Everyday User
CC0017500,49,41446,Tier1,762,37,114000,75046,11902,5286,18956,6053,22514,12,6254,0.658,Partial,0,709,0.045,0,1,0,Everyday User
CC0017501,35,82007,Tier2,640,2,126000,90443,21744,18336,31176,3054,16132,20,4522,0.718,Partial,0,698,0.107,0,1,3,Premium Shopper
CC0017502,35,14588,Tier2,641,27,34000,24206,2886,4829,6438,3124,6930,18,1345,0.712,Full,0,679,0.072,0,1,0,Everyday User
CC0017503,41,33014,Tier1,659,30,81000,22585,6929,3080,4619,1852,6105,18,1255,0.279,Minimum,1,712,0.036,0,1,1,Everyday User
CC0017504,34,43127,Tier3,649,25,66000,41448,9442,6553,16192,3846,5415,15,2763,0.628,Partial,0,694,0.125,0,1,4,Everyday User
CC0017505,48,36534,Tier2,651,7,65000,38206,11318,5322,9538,1451,10577,16,2388,0.588,Full,0,758,0.002,0,1,0,Everyday User
CC0017506,56,60499,Tier1,583,53,156000,51449,9325,5988,20106,3577,12454,13,3958,0.33,Partial,0,721,0.109,0,1,4,Everyday User
CC0017507,23,14784,Tier1,696,27,45000,7243,2332,1666,1996,240,1008,17,426,0.161,Full,1,696,0.046,0,1,1,Everyday User
CC0017508,62,19861,Tier2,762,41,66000,57390,17178,12213,18636,6473,2889,18,3188,0.87,Full,0,727,0.077,0,1,0,Everyday User
CC0017509,61,54678,Tier1,669,42,91000,68452,14601,7564,20320,4522,20536,12,5704,0.752,Full,1,668,0.18,0,0,4,Everyday User
CC0017510,45,13078,Tier2,730,64,31000,20998,5427,1655,5878,951,6299,15,1400,0.677,Minimum,0,722,0.035,0,0,0,Everyday User
CC0017511,50,59104,Tier2,788,25,173000,67734,14471,16688,17777,4985,13813,11,6158,0.392,Minimum,0,752,0.014,0,1,0,Everyday User
CC0017512,24,47567,Tier1,605,78,142000,71337,18050,8098,22667,5131,17390,17,4196,0.502,Full,1,707,0.056,0,1,0,Everyday User
CC0017513,25,56679,Tier1,663,62,94000,56035,14006,13928,19028,2820,6253,22,2547,0.596,Full,0,680,0.012,0,0,0,Everyday User
CC0017514,23,27404,Tier2,604,76,60000,11144,3371,1882,4084,699,1109,16,696,0.186,Minimum,1,713,0.038,1,1,1,Everyday User
CC0017515,41,49311,Tier1,611,72,85000,46081,11850,6338,7419,2670,13824,12,3840,0.542,Full,1,713,0.026,0,1,0,Everyday User
CC0017516,36,17973,Tier1,805,27,48000,22804,4084,3574,5152,2545,6841,21,1086,0.475,Full,0,717,0.06,0,1,1,Everyday User
CC0017517,53,28319,Tier1,674,65,73000,31456,9129,4457,4305,4300,9266,17,1850,0.431,Partial,0,713,0.059,0,0,1,Everyday User
CC0017518,63,37116,Tier2,742,44,56000,32633,9608,6408,10462,3972,2183,12,2719,0.583,Partial,0,717,0.1,2,1,0,Everyday User
CC0017519,22,21179,Tier1,721,75,48000,17343,4149,2845,2987,1710,5203,18,964,0.361,Full,0,691,0.018,0,0,1,Everyday User
CC0017520,59,41393,Tier3,759,55,85000,26212,2680,5174,8401,1074,7864,22,1191,0.308,Partial,0,682,0.121,1,0,1,Everyday User
CC0017521,56,18278,Tier3,720,51,57000,43060,7188,3498,5778,2740,12918,14,3076,0.755,Partial,0,714,0.094,0,1,0,Everyday User
CC0017522,28,42667,Tier1,717,10,143000,45611,4899,6380,13220,5413,13683,16,2851,0.319,Minimum,0,721,0.012,0,1,1,Everyday User
CC0017523,34,103271,Tier1,606,62,235000,70784,10265,3617,15463,8671,21235,18,3932,0.301,Partial,0,772,0.057,0,1,1,Everyday User
CC0017524,22,17086,Tier3,712,67,34000,9863,1647,2058,1658,968,2959,14,704,0.29,,1,693,0.065,0,1,1,Everyday User
CC0017525,35,35827,Tier2,711,29,110000,66336,9531,11926,15426,9612,19841,15,4422,0.603,Minimum,0,683,0.015,0,0,0,Everyday User
CC0017526,50,13756,Tier3,644,63,48000,24742,4198,2103,3752,2267,7423,15,1649,0.515,Full,0,705,0.171,0,1,4,Everyday User
CC0017527,24,22031,Tier2,565,60,47000,25999,8336,5310,8170,1794,2389,16,1625,0.553,Full,1,677,0.064,0,0,0,Everyday User
CC0017528,45,55335,Tier1,727,75,88000,50934,13406,2918,10909,2606,15280,18,2830,0.579,Minimum,0,712,0.014,0,1,0,Everyday User
CC0017529,22,28047,Tier3,795,70,83000,19987,6249,3720,6642,1689,1687,18,1110,0.241,Full,0,662,0.137,0,0,1,Everyday User
CC0017530,31,56695,Tier2,586,4,168000,82185,21175,15940,29974,11204,4109,18,4566,0.489,Full,1,669,0.004,2,1,3,Premium Shopper
CC0017531,34,44960,Tier2,698,70,97000,62620,19722,3460,20492,2152,16794,17,3684,0.646,,0,680,0.009,0,0,0,Everyday User
CC0017532,57,34937,Tier1,553,47,92000,25530,5760,3559,5694,3771,6745,19,1344,0.278,Partial,0,681,0.114,0,0,1,Everyday User
CC0017533,30,19582,Tier1,755,31,33000,12122,2395,1746,1657,1429,3637,23,527,0.367,Minimum,0,692,0.012,0,0,1,Everyday User
CC0017534,35,54792,Tier1,792,76,156000,59170,13720,8669,19394,6626,10760,17,3481,0.379,Full,1,730,0.045,1,1,0,Everyday User
CC0017535,57,43586,Tier1,703,58,127000,86537,14984,11275,12190,7094,25961,13,6657,0.681,Full,0,732,0.27,0,0,4,Everyday User
CC0017536,31,14518,Tier2,753,76,28000,5207,1339,518,1638,676,1037,22,237,0.186,Minimum,0,650,0.446,1,1,4,Everyday User
CC0017537,61,20359,Tier1,714,67,63000,47769,10340,6121,18176,5436,7696,10,4777,0.758,Full,1,677,0.023,0,0,0,Everyday User
CC0017538,44,6895,Tier3,642,63,11000,7206,2278,1225,2097,865,741,13,554,0.655,Minimum,0,674,0.066,0,0,1,Everyday User
CC0017539,56,16004,Tier1,700,9,50000,17591,2016,4146,5305,988,5136,16,1099,0.352,Full,1,667,0.023,0,1,1,Everyday User
CC0017540,28,30091,Tier3,708,71,97000,63673,17442,11209,15202,6415,13405,20,3184,0.656,Full,1,658,0.277,0,1,4,Everyday User
CC0017541,63,19274,Tier3,699,44,31000,21236,3214,2341,3665,2074,6371,18,1180,0.685,Full,1,690,0.081,0,1,0,Everyday User
CC0017542,56,22049,Tier1,735,68,72000,32273,9399,5643,7319,3770,6141,15,2152,0.448,Partial,1,718,0.036,0,0,1,Everyday User
CC0017543,23,83645,Tier1,719,27,247000,75037,24389,3807,24215,6961,15664,17,4414,0.304,Full,0,650,0.206,0,1,4,Everyday User
CC0017544,36,67325,Tier2,696,62,146000,121352,25873,9033,40436,13814,32196,15,8090,0.831,Full,0,707,0.029,1,1,3,Premium Shopper
CC0017545,30,23937,Tier2,665,83,37000,27902,5235,2547,7005,3794,8371,17,1641,0.754,Full,0,727,0.025,0,1,0,Everyday User
CC0017546,38,58461,Tier1,744,42,198000,111522,26106,25845,16522,5261,33457,18,6196,0.563,Minimum,0,692,0.113,0,0,3,Premium Shopper
CC0017547,60,75277,Tier1,740,24,170000,37048,11395,5013,11009,4341,5289,11,3368,0.218,Full,0,748,0.091,1,1,1,Everyday User
CC0017548,39,52635,Tier1,722,23,148000,51738,10808,7692,14908,3039,15291,19,2723,0.35,Minimum,0,693,0.015,0,1,1,Everyday User
CC0017549,36,43450,Tier2,651,42,87000,47670,12789,6908,5666,2064,14301,12,3972,0.548,Full,1,723,0.05,0,1,0,Everyday User
CC0017550,39,70192,Tier1,630,19,238000,114964,39672,14876,37084,9589,13744,12,9580,0.483,Partial,0,660,0.036,0,0,3,Premium Shopper
CC0017551,45,57625,Tier2,757,81,109000,72666,13040,13133,9462,3659,21800,23,3159,0.667,,1,740,0.003,0,1,0,Everyday User
CC0017552,44,17538,Tier1,647,25,33000,28601,3196,3347,9953,1160,8580,14,2043,0.867,Full,0,717,0.069,0,1,0,Everyday User
CC0017553,33,32424,Tier2,686,61,105000,62134,15434,10143,18055,3531,14971,19,3270,0.592,Full,1,708,0.054,1,1,0,Everyday User
CC0017554,44,26076,Tier3,601,44,44000,15593,1845,2927,5999,554,4268,11,1418,0.354,Full,0,716,0.0,0,0,1,Everyday User
CC0017555,42,72510,Tier3,741,69,232000,81859,25673,4809,29507,10552,11318,11,7442,0.353,Partial,0,727,0.016,0,0,3,Premium Shopper
CC0017556,47,25636,Tier1,623,13,47000,40231,7511,3633,11439,5724,11925,17,2367,0.856,Full,0,714,0.028,0,1,0,Everyday User
CC0017557,29,23125,Tier3,619,63,67000,31504,9296,6863,4943,3552,6850,15,2100,0.47,Minimum,0,647,0.024,0,1,1,Everyday User
CC0017558,51,67239,Tier2,640,74,151000,78106,20190,3909,24398,6184,23424,19,4111,0.517,Partial,0,689,0.028,0,0,0,Everyday User
CC0017559,55,42438,Tier3,740,54,93000,24855,6056,1959,3121,2834,7456,21,1184,0.267,Full,0,713,0.1,0,0,1,Everyday User
CC0017560,23,128936,Tier2,694,47,389000,170491,57111,17762,18799,6667,51147,15,11366,0.438,Full,1,656,0.017,0,0,3,Premium Shopper
CC0017561,26,21648,Tier2,665,77,63000,28281,3887,4175,6947,3229,8484,16,1768,0.449,Full,0,708,0.001,0,0,1,Everyday User
CC0017562,52,26601,Tier2,825,81,59000,49450,13442,11526,13157,4430,6896,12,4121,0.838,,0,727,0.017,0,1,0,Everyday User
CC0017563,54,71195,Tier1,746,52,126000,92354,24449,14325,36193,3416,13971,13,7104,0.733,Minimum,1,707,0.067,0,0,3,Premium Shopper
CC0017564,25,16857,Tier1,570,58,38000,13105,3787,2530,1883,1640,3265,15,874,0.345,Minimum,0,667,0.015,0,1,1,Everyday User
CC0017565,27,80163,Tier1,648,55,224000,151138,22875,37362,51519,14709,24673,15,10076,0.675,Partial,1,751,0.013,0,1,3,Premium Shopper
CC0017566,44,17598,Tier3,571,81,26000,9468,1589,1617,2158,1407,2697,25,379,0.364,Full,1,680,0.132,0,0,1,Everyday User
CC0017567,40,52372,Tier3,676,74,168000,38045,3972,4523,5700,1326,11414,13,2927,0.226,Partial,0,685,0.027,0,0,1,Everyday User
CC0017568,64,12018,Tier3,782,4,41000,31454,8613,6284,8530,1959,6067,16,1966,0.767,Full,0,698,0.064,0,1,0,Everyday User
CC0017569,29,37312,Tier3,727,24,121000,55495,18621,7425,13194,1665,14590,10,5550,0.459,Minimum,1,704,0.017,0,0,0,Everyday User
CC0017570,60,15967,Tier3,693,58,45000,6823,1441,1312,1849,887,1333,25,273,0.152,Minimum,0,687,0.125,0,1,1,Everyday User
CC0017571,34,115354,Tier2,676,65,278000,100861,21653,16248,14095,7333,30258,12,8405,0.363,Full,1,723,0.031,1,0,3,Premium Shopper
CC0017572,22,19092,Tier1,732,2,32000,23707,2456,4588,2859,1772,7112,13,1824,0.741,Minimum,0,661,0.008,1,0,0,Everyday User
CC0017573,27,22086,Tier2,591,70,65000,18757,5072,3415,1998,970,5627,13,1443,0.289,Full,0,734,0.084,0,1,1,Everyday User
CC0017574,28,50074,Tier2,701,14,115000,66260,12172,16449,15498,2845,19296,15,4417,0.576,Full,1,724,0.047,0,1,0,Everyday User
CC0017575,48,25322,Tier1,721,64,53000,34560,5133,8416,6214,2222,10368,15,2304,0.652,Full,1,703,0.077,0,1,0,Everyday User
CC0017576,36,55269,Tier2,620,63,119000,78930,18662,9642,11436,3418,23679,15,5262,0.663,,0,682,0.099,0,1,0,Everyday User
CC0017577,55,23706,Tier1,647,52,37000,5781,1561,884,1028,253,1734,14,413,0.156,Full,0,753,0.027,0,1,1,Everyday User
CC0017578,44,22634,Tier1,847,5,59000,29940,9320,6002,11250,1341,2027,15,1996,0.507,Full,0,684,0.055,0,0,0,Everyday User
CC0017579,45,35720,Tier2,746,65,108000,44127,8088,9382,16927,2886,6845,20,2206,0.409,Partial,0,675,0.013,1,1,1,Everyday User
CC0017580,36,17498,Tier1,590,43,55000,31362,5188,2256,9293,3713,9409,19,1651,0.57,Full,1,727,0.136,0,0,4,Everyday User
CC0017581,56,46066,Tier2,657,21,145000,40101,11005,7665,12814,2362,6254,13,3085,0.277,Partial,0,711,0.086,0,1,1,Everyday User
CC0017582,25,61475,Tier1,707,12,101000,25990,8051,5038,8646,3685,1300,16,1624,0.257,Full,0,701,0.028,0,1,1,Everyday User
CC0017583,58,50605,Tier2,871,66,170000,125460,14645,8580,43308,13982,37638,18,6970,0.738,,0,652,0.072,1,0,3,Premium Shopper
CC0017584,38,53421,Tier1,772,71,172000,72103,18520,11792,19583,10711,11497,18,4006,0.419,Full,1,721,0.083,0,1,0,Everyday User
CC0017585,52,11442,Tier2,786,74,20000,3696,1263,763,1224,408,185,14,264,0.185,Partial,0,638,0.128,0,0,1,Everyday User
CC0017586,59,27529,Tier3,737,82,46000,39315,11645,6152,12366,2581,6571,13,3024,0.855,,1,749,0.06,1,1,0,Everyday User
CC0017587,31,31690,Tier3,641,35,103000,69260,8021,15895,14112,5866,20778,15,4617,0.672,Full,0,679,0.015,0,0,0,Everyday User
CC0017588,48,86914,Tier3,821,39,293000,258305,27534,57124,98133,12604,62909,13,19870,0.882,Partial,0,709,0.011,0,0,2,Premium Shopper
CC0017589,63,25622,Tier3,769,59,66000,11055,2418,1606,2335,1470,3226,11,1005,0.168,,0,696,0.002,0,1,1,Everyday User
CC0017590,27,9127,Tier2,799,63,22000,10793,2585,1543,3863,1336,1466,15,720,0.491,Full,0,666,0.01,2,1,1,Everyday User
CC0017591,27,19883,Tier3,829,39,58000,31070,3323,2311,8649,4219,9321,14,2219,0.536,Minimum,0,692,0.064,3,1,1,Everyday User
CC0017592,36,24423,Tier2,818,4,71000,32381,9738,3649,5106,4042,9714,12,2698,0.456,Full,1,720,0.111,1,0,4,Everyday User
CC0017593,25,9958,Tier1,708,83,29000,10820,2867,1165,3644,697,2446,24,451,0.373,Minimum,0,656,0.008,0,0,1,Everyday User
CC0017594,61,64940,Tier2,729,83,213000,41717,8043,10179,6960,3168,12515,18,2318,0.196,Partial,0,678,0.024,1,1,1,Everyday User
CC0017595,28,14161,Tier1,723,50,38000,11350,3804,1271,1435,1649,3191,12,946,0.299,Full,1,714,0.011,0,0,1,Everyday User
CC0017596,47,47459,Tier1,774,63,94000,57305,18103,6096,14749,4310,14048,18,3184,0.61,Full,0,666,0.004,0,1,0,Everyday User
CC0017597,52,18856,Tier2,733,66,57000,12687,2170,1693,3253,1196,3806,16,793,0.223,,1,688,0.032,0,1,1,Everyday User
CC0017598,23,89697,Tier1,720,39,245000,80355,21171,5973,29371,5104,18736,8,10044,0.328,Full,0,691,0.041,1,1,3,Premium Shopper
CC0017599,49,30770,Tier1,702,74,88000,21428,6127,2843,3419,1755,6428,19,1128,0.244,Partial,1,734,0.024,0,0,1,Everyday User
CC0017600,63,27242,Tier3,699,58,71000,44796,15108,3900,14852,3767,7169,15,2986,0.631,Full,0,660,0.028,0,0,0,Everyday User
CC0017601,34,49859,Tier1,731,17,131000,98007,29607,8804,33382,6318,19897,21,4667,0.748,Partial,0,676,0.041,0,1,3,Premium Shopper
CC0017602,39,19843,Tier3,800,40,49000,21497,5769,4382,3528,1801,6017,18,1194,0.439,Full,0,686,0.002,0,1,1,Everyday User
CC0017603,51,51294,Tier2,643,81,110000,76876,25342,7973,18962,6927,17672,13,5914,0.699,Partial,0,714,0.011,0,1,0,Everyday User
CC0017604,32,27201,Tier3,715,55,53000,20183,4675,4340,3810,1264,6055,13,1553,0.381,Minimum,0,699,0.45,0,1,4,Everyday User
CC0017605,34,25419,Tier2,734,77,47000,25355,5093,5197,9968,3093,2004,17,1491,0.539,Partial,1,749,0.017,1,1,0,Everyday User
CC0017606,45,34457,Tier2,825,30,117000,61966,9721,14321,10966,2530,18590,19,3261,0.53,Minimum,0,655,0.049,0,1,0,Everyday User
CC0017607,50,18886,Tier2,679,15,64000,40373,6079,6004,6454,3271,12112,23,1755,0.631,Partial,0,716,0.079,0,0,0,Everyday User
CC0017608,26,32385,Tier3,655,35,108000,90122,25178,20544,20528,10789,13082,17,5301,0.834,Full,0,702,0.039,0,1,3,Premium Shopper
CC0017609,56,44520,Tier1,815,30,147000,64849,15851,7626,14950,5554,19455,15,4323,0.441,Partial,0,673,0.099,0,0,0,Everyday User
CC0017610,40,9088,Tier2,745,79,15000,11588,3607,2419,1308,1001,3254,15,773,0.773,Partial,0,695,0.05,0,1,0,Everyday User
CC0017611,34,69897,Tier1,680,74,161000,30488,8503,6465,7027,3936,4558,23,1326,0.189,Full,0,726,0.002,1,0,1,Everyday User
CC0017612,26,59254,Tier3,783,1,196000,142677,27677,25780,38397,10007,40816,17,8393,0.728,Full,0,707,0.096,0,1,3,Premium Shopper
CC0017613,35,11935,Tier2,578,43,23000,5450,1533,561,1606,374,1375,18,303,0.237,Full,0,684,0.138,0,0,1,Everyday User
CC0017614,59,10870,Tier1,706,64,36000,23113,6088,5673,2968,1771,6613,12,1926,0.642,Full,1,746,0.06,0,1,0,Everyday User
CC0017615,43,60183,Tier2,730,7,208000,99973,30972,15712,36748,9964,6577,12,8331,0.481,Full,0,701,0.045,0,1,3,Premium Shopper
CC0017616,30,57452,Tier2,751,75,193000,118183,32928,19894,22146,13672,29543,11,10744,0.612,,1,697,0.004,0,1,3,Premium Shopper
CC0017617,61,52776,Tier2,652,15,132000,88405,9584,19507,10308,8031,26522,18,4911,0.67,Full,0,688,0.121,0,1,0,Everyday User
CC0017618,47,15427,Tier1,650,34,42000,34880,8631,4931,12605,1493,7220,17,2052,0.83,Full,1,709,0.002,0,1,0,Everyday User
CC0017619,26,108791,Tier2,817,1,364000,133594,41769,32593,46284,7265,6680,18,7422,0.367,Partial,0,700,0.017,0,1,3,Premium Shopper
CC0017620,50,23086,Tier1,711,70,66000,23431,6150,5316,8256,2052,1656,17,1378,0.355,Full,0,727,0.051,0,1,1,Everyday User
CC0017621,43,41927,Tier3,721,83,143000,107215,27922,22407,10896,6568,32164,19,5643,0.75,Minimum,0,732,0.055,0,1,3,Premium Shopper
CC0017622,24,42238,Tier2,659,4,111000,96517,22436,5493,17328,10862,28955,19,5080,0.87,Minimum,1,665,0.071,0,0,0,Everyday User
CC0017623,49,94444,Tier1,645,63,260000,101506,15511,18273,22220,13395,30452,21,4834,0.39,Full,0,678,0.061,1,1,3,Premium Shopper
CC0017624,59,39148,Tier3,670,11,90000,29471,7387,3632,4879,4231,8841,11,2679,0.327,Minimum,0,621,0.001,1,1,1,Everyday User
CC0017625,35,46607,Tier1,793,26,93000,32958,10491,3341,11027,1176,6924,21,1569,0.354,Partial,0,715,0.051,0,1,1,Everyday User
CC0017626,35,34673,Tier3,666,52,53000,46416,12778,7153,7012,5655,13817,13,3570,0.876,,0,716,0.004,0,0,0,Everyday User
CC0017627,64,17713,Tier2,693,33,36000,32020,6114,4430,9510,2577,9388,13,2463,0.889,Full,1,724,0.035,1,1,0,Everyday User
CC0017628,32,9034,Tier2,822,18,20000,10674,3295,1171,1777,604,3202,13,821,0.534,Full,1,690,0.098,0,0,1,Everyday User
